,titles,images,ratings,prices,product_urls
200,"MOTOROLA Edge 50 (Koala Grey, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/o/c/6/edge-50-pb2w0000in-motorola-original-imah3anbj72hbtfz.jpeg?q=70,4.3,"₹26,999",https://flipkart.com/motorola-edge-50-koala-grey-256-gb/p/itm31f5f025267eb?pid=MOBH2Q5YDBQAZEZ5&lid=LSTMOBH2Q5YDBQAZEZ5NJN25F&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_7_163&otracker=search&otracker1=search&fm=Search&iid=34cf0650-5ffd-4569-b0a9-de961e3f8cf4.MOBH2Q5YDBQAZEZ5.SEARCH&ppt=sp&ppn=sp&ssid=yqxgn3wci80000001730665776637&qH=eb4af0bf07c16429
201,"SAMSUNG Galaxy S23 FE (Purple, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/4/f/r/-original-imah5ywfzzjzfkcn.jpeg?q=70,4.3,"₹32,999",https://flipkart.com/samsung-galaxy-s23-fe-purple-256-gb/p/itm8f6a49271bf21?pid=MOBGVTA2VGHCJFGG&lid=LSTMOBGVTA2VGHCJFGG1TC2LI&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_7_164&otracker=search&otracker1=search&fm=Search&iid=34cf0650-5ffd-4569-b0a9-de961e3f8cf4.MOBGVTA2VGHCJFGG.SEARCH&ppt=sp&ppn=sp&ssid=yqxgn3wci80000001730665776637&qH=eb4af0bf07c16429
202,"REDMI 13c 5G (Starlight Black, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/v/t/13c-5g-redmi-13c-5g-redmi-original-imagw6s7zfhb4syx.jpeg?q=70,4.3,"₹9,199",https://flipkart.com/redmi-13c-5g-starlight-black-128-gb/p/itm996fbc603ec3c?pid=MOBGW6S7PW5NSC35&lid=LSTMOBGW6S7PW5NSC35DSJWD4&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_7_165&otracker=search&otracker1=search&fm=Search&iid=34cf0650-5ffd-4569-b0a9-de961e3f8cf4.MOBGW6S7PW5NSC35.SEARCH&ppt=sp&ppn=sp&ssid=yqxgn3wci80000001730665776637&qH=eb4af0bf07c16429
203,"REDMI 13C 5G (Starlight Black, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/q/5/-original-imahfkf6jcuhhzyb.jpeg?q=70,4.2,"₹12,999",https://flipkart.com/redmi-13c-5g-starlight-black-256-gb/p/itm54938652090ad?pid=MOBHY3B2JWVU5NZT&lid=LSTMOBHY3B2JWVU5NZTGM28EL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_7_166&otracker=search&otracker1=search&fm=Search&iid=34cf0650-5ffd-4569-b0a9-de961e3f8cf4.MOBHY3B2JWVU5NZT.SEARCH&ppt=sp&ppn=sp&ssid=yqxgn3wci80000001730665776637&qH=eb4af0bf07c16429
204,itel it5330 | 2.8 inch Big Display | 1900 mAh Battery | Kingvoice,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/z/h/it5330-2-8-inch-big-display-1900-mah-battery-kingvoice-it5361-original-imah2yskqfghnvye.jpeg?q=70,4.1,"₹1,380",https://flipkart.com/itel-it5330-2-8-inch-big-display-1900-mah-battery-kingvoice/p/itmfb08600c266c4?pid=MOBGW5H6KZ8BHRS3&lid=LSTMOBGW5H6KZ8BHRS3FVQ94O&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_7_167&otracker=search&otracker1=search&fm=Search&iid=34cf0650-5ffd-4569-b0a9-de961e3f8cf4.MOBGW5H6KZ8BHRS3.SEARCH&ppt=sp&ppn=sp&ssid=yqxgn3wci80000001730665776637&qH=eb4af0bf07c16429
205,itel it5330 | 2.8 inch Big Display | 1900 mAh Battery | Kingvoice,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/l/d/it5330-2-8-inch-big-display-1900-mah-battery-kingvoice-it5361-original-imah2ysjwkw3fctp.jpeg?q=70,4.1,"₹1,376",https://flipkart.com/itel-it5330-2-8-inch-big-display-1900-mah-battery-kingvoice/p/itmfb08600c266c4?pid=MOBGW5HBMFG5NJYH&lid=LSTMOBGW5HBMFG5NJYHSQJEDZ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_7_168&otracker=search&otracker1=search&fm=Search&iid=34cf0650-5ffd-4569-b0a9-de961e3f8cf4.MOBGW5HBMFG5NJYH.SEARCH&ppt=sp&ppn=sp&ssid=yqxgn3wci80000001730665776637&qH=eb4af0bf07c16429
206,No Title,No Image,No Rating,No Price,https://flipkart.com/itel-it5330-2-8-inch-big-display-1900-mah-battery-kingvoice/p/itmfb08600c266c4?pid=MOBGW5HBMFG5NJYH&lid=LSTMOBGW5HBMFG5NJYHSQJEDZ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_7_168&otracker=search&otracker1=search&fm=Search&iid=34cf0650-5ffd-4569-b0a9-de961e3f8cf4.MOBGW5HBMFG5NJYH.SEARCH&ppt=sp&ppn=sp&ssid=yqxgn3wci80000001730665776637&qH=eb4af0bf07c16429
207,No Title,No Image,No Rating,No Price,https://flipkart.com/itel-it5330-2-8-inch-big-display-1900-mah-battery-kingvoice/p/itmfb08600c266c4?pid=MOBGW5HBMFG5NJYH&lid=LSTMOBGW5HBMFG5NJYHSQJEDZ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_7_168&otracker=search&otracker1=search&fm=Search&iid=34cf0650-5ffd-4569-b0a9-de961e3f8cf4.MOBGW5HBMFG5NJYH.SEARCH&ppt=sp&ppn=sp&ssid=yqxgn3wci80000001730665776637&qH=eb4af0bf07c16429
208,No Title,https://rukminim2.flixcart.com/image/300/300/xif0q/mobile/i/p/l/-original-imah2fjcxjdjykpc.jpeg?q=90,4.5,No Price,https://flipkart.com/itel-it5330-2-8-inch-big-display-1900-mah-battery-kingvoice/p/itmfb08600c266c4?pid=MOBGW5HBMFG5NJYH&lid=LSTMOBGW5HBMFG5NJYHSQJEDZ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_7_168&otracker=search&otracker1=search&fm=Search&iid=34cf0650-5ffd-4569-b0a9-de961e3f8cf4.MOBGW5HBMFG5NJYH.SEARCH&ppt=sp&ppn=sp&ssid=yqxgn3wci80000001730665776637&qH=eb4af0bf07c16429
209,No Title,No Image,No Rating,No Price,https://flipkart.com/itel-it5330-2-8-inch-big-display-1900-mah-battery-kingvoice/p/itmfb08600c266c4?pid=MOBGW5HBMFG5NJYH&lid=LSTMOBGW5HBMFG5NJYHSQJEDZ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_7_168&otracker=search&otracker1=search&fm=Search&iid=34cf0650-5ffd-4569-b0a9-de961e3f8cf4.MOBGW5HBMFG5NJYH.SEARCH&ppt=sp&ppn=sp&ssid=yqxgn3wci80000001730665776637&qH=eb4af0bf07c16429
210,No Title,//static-assets-web.flixcart.com/fk-p-linchpin-web/fk-cp-zion/img/fa_62673a.png,No Rating,No Price,https://flipkart.com/itel-it5330-2-8-inch-big-display-1900-mah-battery-kingvoice/p/itmfb08600c266c4?pid=MOBGW5HBMFG5NJYH&lid=LSTMOBGW5HBMFG5NJYHSQJEDZ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_7_168&otracker=search&otracker1=search&fm=Search&iid=34cf0650-5ffd-4569-b0a9-de961e3f8cf4.MOBGW5HBMFG5NJYH.SEARCH&ppt=sp&ppn=sp&ssid=yqxgn3wci80000001730665776637&qH=eb4af0bf07c16429
211,No Title,//static-assets-web.flixcart.com/fk-p-linchpin-web/fk-cp-zion/img/buying-guide-illustration_4dd325.png,No Rating,No Price,https://flipkart.com/itel-it5330-2-8-inch-big-display-1900-mah-battery-kingvoice/p/itmfb08600c266c4?pid=MOBGW5HBMFG5NJYH&lid=LSTMOBGW5HBMFG5NJYHSQJEDZ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_7_168&otracker=search&otracker1=search&fm=Search&iid=34cf0650-5ffd-4569-b0a9-de961e3f8cf4.MOBGW5HBMFG5NJYH.SEARCH&ppt=sp&ppn=sp&ssid=yqxgn3wci80000001730665776637&qH=eb4af0bf07c16429
212,"Motorola Edge 50 Fusion (Forest Blue, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/w/r/edge-50-fusion-pb300000in-motorola-original-imahywzztyktktpp.jpeg?q=70,4.5,"₹23,999",https://flipkart.com/motorola-edge-50-fusion-forest-blue-256-gb/p/itme13bbe694468e?pid=MOBGXTYZZEW8GZE6&lid=LSTMOBGXTYZZEW8GZE6HFCXI9&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_169&otracker=search&otracker1=search&fm=Search&iid=6fb80b95-e028-4a18-b45c-f9c8ee1eec74.MOBGXTYZZEW8GZE6.SEARCH&ppt=sp&ppn=sp&ssid=4tvi044vio0000001730665781493&qH=eb4af0bf07c16429
213,"POCO X6 Neo 5G (Horizon Blue, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/j/t/-original-imah4mdfgk8jrmfq.jpeg?q=70,4.2,"₹13,499",https://flipkart.com/poco-x6-neo-5g-horizon-blue-128-gb/p/itmd18a36cf08b2d?pid=MOBGYQ6BEE35HBQK&lid=LSTMOBGYQ6BEE35HBQKO8TWVL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_170&otracker=search&otracker1=search&fm=Search&iid=6fb80b95-e028-4a18-b45c-f9c8ee1eec74.MOBGYQ6BEE35HBQK.SEARCH&ppt=sp&ppn=sp&ssid=4tvi044vio0000001730665781493&qH=eb4af0bf07c16429
214,"Infinix Hot 50 5G (Sleek Black, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/v/7/-original-imah4dyj8gfsnzyk.jpeg?q=70,4.4,"₹10,999",https://flipkart.com/infinix-hot-50-5g-sleek-black-128-gb/p/itm61d8bc127842c?pid=MOBH45FZSETQ3KMG&lid=LSTMOBH45FZSETQ3KMGKEMMXU&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_171&otracker=search&otracker1=search&fm=Search&iid=6fb80b95-e028-4a18-b45c-f9c8ee1eec74.MOBH45FZSETQ3KMG.SEARCH&ppt=sp&ppn=sp&ssid=4tvi044vio0000001730665781493&qH=eb4af0bf07c16429
215,"realme P1 Pro 5G (Phoenix Red, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/r/p/-original-imahyzygqydqtyvj.jpeg?q=70,4.4,"₹20,999",https://flipkart.com/realme-p1-pro-5g-phoenix-red-256-gb/p/itmc859edf8053dc?pid=MOBHFZZKVSG6MJDH&lid=LSTMOBHFZZKVSG6MJDHNR9PMS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_172&otracker=search&otracker1=search&fm=Search&iid=6fb80b95-e028-4a18-b45c-f9c8ee1eec74.MOBHFZZKVSG6MJDH.SEARCH&ppt=sp&ppn=sp&ssid=4tvi044vio0000001730665781493&qH=eb4af0bf07c16429
216,"Infinix Hot 50 5G (Vibrant Blue, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/l/s/u/-original-imah4dyjx2zw8gyx.jpeg?q=70,4.4,"₹10,999",https://flipkart.com/infinix-hot-50-5g-vibrant-blue-128-gb/p/itm61d8bc127842c?pid=MOBH45FZ9QH2BVKQ&lid=LSTMOBH45FZ9QH2BVKQT5WEMA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_173&otracker=search&otracker1=search&fm=Search&iid=6fb80b95-e028-4a18-b45c-f9c8ee1eec74.MOBH45FZ9QH2BVKQ.SEARCH&ppt=sp&ppn=sp&ssid=4tvi044vio0000001730665781493&qH=eb4af0bf07c16429
217,"realme P1 Pro 5G (Parrot Blue, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/4/y/b/-original-imahyzygycuyg3mq.jpeg?q=70,4.4,"₹20,999",https://flipkart.com/realme-p1-pro-5g-parrot-blue-256-gb/p/itmc859edf8053dc?pid=MOBHFZZKDBZHZHNV&lid=LSTMOBHFZZKDBZHZHNVQYW4ZI&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_174&otracker=search&otracker1=search&fm=Search&iid=6fb80b95-e028-4a18-b45c-f9c8ee1eec74.MOBHFZZKDBZHZHNV.SEARCH&ppt=sp&ppn=sp&ssid=4tvi044vio0000001730665781493&qH=eb4af0bf07c16429
218,"realme P1 Pro 5G (Phoenix Red, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/r/p/-original-imahyzygqydqtyvj.jpeg?q=70,4.4,"₹20,999",https://flipkart.com/realme-p1-pro-5g-phoenix-red-256-gb/p/itmc859edf8053dc?pid=MOBGZ8R6MGNCGZV7&lid=LSTMOBGZ8R6MGNCGZV7OIEYV8&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_175&otracker=search&otracker1=search&fm=Search&iid=6fb80b95-e028-4a18-b45c-f9c8ee1eec74.MOBGZ8R6MGNCGZV7.SEARCH&ppt=sp&ppn=sp&ssid=4tvi044vio0000001730665781493&qH=eb4af0bf07c16429
219,"realme P1 Pro 5G (Parrot Blue, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/4/y/b/-original-imahyzygycuyg3mq.jpeg?q=70,4.4,"₹20,999",https://flipkart.com/realme-p1-pro-5g-parrot-blue-256-gb/p/itmc859edf8053dc?pid=MOBGZ8R6YYU9YHFG&lid=LSTMOBGZ8R6YYU9YHFGXJVOTS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_176&otracker=search&otracker1=search&fm=Search&iid=6fb80b95-e028-4a18-b45c-f9c8ee1eec74.MOBGZ8R6YYU9YHFG.SEARCH&ppt=sp&ppn=sp&ssid=4tvi044vio0000001730665781493&qH=eb4af0bf07c16429
220,"Google Pixel 7a (Snow, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/v/f/d/-original-imagpgx4g2m63gfh.jpeg?q=70,4.1,"₹29,999",https://flipkart.com/google-pixel-7a-snow-128-gb/p/itmb4d7b100b1a4d?pid=MOBGZCQMZXYXCZCH&lid=LSTMOBGZCQMZXYXCZCHTTFGG3&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_177&otracker=search&otracker1=search&fm=Search&iid=6fb80b95-e028-4a18-b45c-f9c8ee1eec74.MOBGZCQMZXYXCZCH.SEARCH&ppt=sp&ppn=sp&ssid=4tvi044vio0000001730665781493&qH=eb4af0bf07c16429
221,"Infinix Hot 50 5G (Sage Green, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/t/s/a/-original-imah4dyjxthbhygh.jpeg?q=70,4.3,"₹9,999",https://flipkart.com/infinix-hot-50-5g-sage-green-128-gb/p/itm61d8bc127842c?pid=MOBH45GF6FZB3RKA&lid=LSTMOBH45GF6FZB3RKAYHGNCV&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_178&otracker=search&otracker1=search&fm=Search&iid=6fb80b95-e028-4a18-b45c-f9c8ee1eec74.MOBH45GF6FZB3RKA.SEARCH&ppt=sp&ppn=sp&ssid=4tvi044vio0000001730665781493&qH=eb4af0bf07c16429
222,"Infinix Hot 50 5G (Sleek Black, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/n/u/-original-imah4dyjnzz4wggv.jpeg?q=70,4.3,"₹9,999",https://flipkart.com/infinix-hot-50-5g-sleek-black-128-gb/p/itm61d8bc127842c?pid=MOBH45GFYZV4QKF7&lid=LSTMOBH45GFYZV4QKF7FMYNCK&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_179&otracker=search&otracker1=search&fm=Search&iid=6fb80b95-e028-4a18-b45c-f9c8ee1eec74.MOBH45GFYZV4QKF7.SEARCH&ppt=sp&ppn=sp&ssid=4tvi044vio0000001730665781493&qH=eb4af0bf07c16429
223,"POCO X6 Neo 5G (Astral Black, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/s/k/-original-imah4mdftbfk4ggw.jpeg?q=70,4.2,"₹13,499",https://flipkart.com/poco-x6-neo-5g-astral-black-128-gb/p/itm46b7f88d952f6?pid=MOBGYQ6BDAJN2UZU&lid=LSTMOBGYQ6BDAJN2UZU8LSOTN&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_180&otracker=search&otracker1=search&fm=Search&iid=6fb80b95-e028-4a18-b45c-f9c8ee1eec74.MOBGYQ6BDAJN2UZU.SEARCH&ppt=sp&ppn=sp&ssid=4tvi044vio0000001730665781493&qH=eb4af0bf07c16429
224,"Google Pixel 8 (Hazel, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/y/x/-original-imagtwh5zrcy9hfj.jpeg?q=70,4.4,"₹42,999",https://flipkart.com/google-pixel-8-hazel-256-gb/p/itm67e2a2531aaac?pid=MOBGT5F2R7MCUSWG&lid=LSTMOBGT5F2R7MCUSWGNYZQSJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_181&otracker=search&otracker1=search&fm=Search&iid=6fb80b95-e028-4a18-b45c-f9c8ee1eec74.MOBGT5F2R7MCUSWG.SEARCH&ppt=sp&ppn=sp&ssid=4tvi044vio0000001730665781493&qH=eb4af0bf07c16429
225,"SAMSUNG Galaxy S23 5G (Green, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/w/p/-original-imah4zp8tfzndmmh.jpeg?q=70,4.6,"₹39,999",https://flipkart.com/samsung-galaxy-s23-5g-green-128-gb/p/itm7cdd081996dc8?pid=MOBGNPGYWGZAUZGK&lid=LSTMOBGNPGYWGZAUZGKLQSOT0&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_182&otracker=search&otracker1=search&fm=Search&iid=6fb80b95-e028-4a18-b45c-f9c8ee1eec74.MOBGNPGYWGZAUZGK.SEARCH&ppt=sp&ppn=sp&ssid=4tvi044vio0000001730665781493&qH=eb4af0bf07c16429
226,"realme C61 (Marble Black, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/x/v/z/-original-imah28xpzzwz4fwg.jpeg?q=70,4.4,"₹8,999",https://flipkart.com/realme-c61-marble-black-128-gb/p/itmd6ddbcefce040?pid=MOBHFRKRQMD36FZ5&lid=LSTMOBHFRKRQMD36FZ5ZLCIIC&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_183&otracker=search&otracker1=search&fm=Search&iid=6fb80b95-e028-4a18-b45c-f9c8ee1eec74.MOBHFRKRQMD36FZ5.SEARCH&ppt=sp&ppn=sp&ssid=4tvi044vio0000001730665781493&qH=eb4af0bf07c16429
227,"realme 12x 5G (Twilight Purple, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/c/3/-original-imah3chxfqnezjjb.jpeg?q=70,4.1,"₹11,999",https://flipkart.com/realme-12x-5g-twilight-purple-128-gb/p/itmaa3401e5370b5?pid=MOBGYQ6BK9WHKQFS&lid=LSTMOBGYQ6BK9WHKQFSOMM8LT&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_184&otracker=search&otracker1=search&fm=Search&iid=6fb80b95-e028-4a18-b45c-f9c8ee1eec74.MOBGYQ6BK9WHKQFS.SEARCH&ppt=sp&ppn=sp&ssid=4tvi044vio0000001730665781493&qH=eb4af0bf07c16429
228,"Google Pixel 8 (Hazel, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/y/x/-original-imagtwh5zrcy9hfj.jpeg?q=70,4.4,"₹39,999",https://flipkart.com/google-pixel-8-hazel-128-gb/p/itm67e2a2531aaac?pid=MOBGT5F2WD8HPTPZ&lid=LSTMOBGT5F2WD8HPTPZ4A9QHI&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_185&otracker=search&otracker1=search&fm=Search&iid=6fb80b95-e028-4a18-b45c-f9c8ee1eec74.MOBGT5F2WD8HPTPZ.SEARCH&ppt=sp&ppn=sp&ssid=4tvi044vio0000001730665781493&qH=eb4af0bf07c16429
229,"Google Pixel 8 (Obsidian, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/0/q/-original-imagtwh6ehjjzqhu.jpeg?q=70,4.4,"₹39,999",https://flipkart.com/google-pixel-8-obsidian-128-gb/p/itm67e2a2531aaac?pid=MOBGT5F2KGVNAPYY&lid=LSTMOBGT5F2KGVNAPYYWJKL43&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_186&otracker=search&otracker1=search&fm=Search&iid=6fb80b95-e028-4a18-b45c-f9c8ee1eec74.MOBGT5F2KGVNAPYY.SEARCH&ppt=sp&ppn=sp&ssid=4tvi044vio0000001730665781493&qH=eb4af0bf07c16429
230,"Google Pixel 8 (Mint, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/3/r/l/-original-imagxgauvgvcretu.jpeg?q=70,4.4,"₹39,999",https://flipkart.com/google-pixel-8-mint-128-gb/p/itm67e2a2531aaac?pid=MOBGW6NGMC7FNGMC&lid=LSTMOBGW6NGMC7FNGMCZEJQWC&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_187&otracker=search&otracker1=search&fm=Search&iid=6fb80b95-e028-4a18-b45c-f9c8ee1eec74.MOBGW6NGMC7FNGMC.SEARCH&ppt=sp&ppn=sp&ssid=4tvi044vio0000001730665781493&qH=eb4af0bf07c16429
231,"Infinix Hot 50 5G (Sage Green, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/4/s/d/hot-50-5g-x6720-infinix-original-imah4dybfdernmyz.jpeg?q=70,4.4,"₹10,999",https://flipkart.com/infinix-hot-50-5g-sage-green-128-gb/p/itm61d8bc127842c?pid=MOBH45FZHVQKGQPQ&lid=LSTMOBH45FZHVQKGQPQU63LPX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_188&otracker=search&otracker1=search&fm=Search&iid=6fb80b95-e028-4a18-b45c-f9c8ee1eec74.MOBH45FZHVQKGQPQ.SEARCH&ppt=sp&ppn=sp&ssid=4tvi044vio0000001730665781493&qH=eb4af0bf07c16429
232,"SAMSUNG Galaxy S24+ 5G (Cobalt Violet, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/i/y/-original-imah4zp7chcqfzwh.jpeg?q=70,4.5,"₹64,999",https://flipkart.com/samsung-galaxy-s24-5g-cobalt-violet-256-gb/p/itm46fc37ddc7255?pid=MOBGX2F3GDX7QYFT&lid=LSTMOBGX2F3GDX7QYFTDDMJ7Z&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_189&otracker=search&otracker1=search&fm=Search&iid=6fb80b95-e028-4a18-b45c-f9c8ee1eec74.MOBGX2F3GDX7QYFT.SEARCH&ppt=sp&ppn=sp&ssid=4tvi044vio0000001730665781493&qH=eb4af0bf07c16429
233,LAVA A3 Vibe DS Keypad Mobile| 1750 mAh Battery|Expandable Storage 32GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/3/g/k/a3-vibe-lava-a3-vibe-lava-original-imagrctuya4frg8r.jpeg?q=70,4.2,"₹1,209",https://flipkart.com/lava-a3-vibe-ds-keypad-mobile-1750-mah-battery-expandable-storage-32gb/p/itmbb2b1e77c19d4?pid=MOBGRHR582KBDXMX&lid=LSTMOBGRHR582KBDXMX50OJZM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_190&otracker=search&otracker1=search&fm=Search&iid=6fb80b95-e028-4a18-b45c-f9c8ee1eec74.MOBGRHR582KBDXMX.SEARCH&ppt=sp&ppn=sp&ssid=4tvi044vio0000001730665781493&qH=eb4af0bf07c16429
234,"SAMSUNG Galaxy A15 5G (Blue, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/f/i/galaxy-a15-5g-sm-a156ezbnins-samsung-original-imagwkgzv7vs8zd2.jpeg?q=70,4.2,"₹15,894",https://flipkart.com/samsung-galaxy-a15-5g-blue-128-gb/p/itm06604fe9b8276?pid=MOBGWD85AZCYWPYW&lid=LSTMOBGWD85AZCYWPYW7CP3DG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_191&otracker=search&otracker1=search&fm=Search&iid=6fb80b95-e028-4a18-b45c-f9c8ee1eec74.MOBGWD85AZCYWPYW.SEARCH&ppt=sp&ppn=sp&ssid=4tvi044vio0000001730665781493&qH=eb4af0bf07c16429
235,"POCO C65 (Matte Black, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/k/k/c65-mzb0g8rin-poco-original-imagw6gyhhu7hur5.jpeg?q=70,4.2,"₹7,999",https://flipkart.com/poco-c65-matte-black-128-gb/p/itme8d1e736a1e3f?pid=MOBGVVTXBXRRZEUK&lid=LSTMOBGVVTXBXRRZEUKZU2IO7&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_192&otracker=search&otracker1=search&fm=Search&iid=6fb80b95-e028-4a18-b45c-f9c8ee1eec74.MOBGVVTXBXRRZEUK.SEARCH&ppt=sp&ppn=sp&ssid=4tvi044vio0000001730665781493&qH=eb4af0bf07c16429
236,No Title,No Image,No Rating,No Price,https://flipkart.com/poco-c65-matte-black-128-gb/p/itme8d1e736a1e3f?pid=MOBGVVTXBXRRZEUK&lid=LSTMOBGVVTXBXRRZEUKZU2IO7&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_192&otracker=search&otracker1=search&fm=Search&iid=6fb80b95-e028-4a18-b45c-f9c8ee1eec74.MOBGVVTXBXRRZEUK.SEARCH&ppt=sp&ppn=sp&ssid=4tvi044vio0000001730665781493&qH=eb4af0bf07c16429
237,No Title,No Image,No Rating,No Price,https://flipkart.com/poco-c65-matte-black-128-gb/p/itme8d1e736a1e3f?pid=MOBGVVTXBXRRZEUK&lid=LSTMOBGVVTXBXRRZEUKZU2IO7&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_192&otracker=search&otracker1=search&fm=Search&iid=6fb80b95-e028-4a18-b45c-f9c8ee1eec74.MOBGVVTXBXRRZEUK.SEARCH&ppt=sp&ppn=sp&ssid=4tvi044vio0000001730665781493&qH=eb4af0bf07c16429
238,No Title,https://rukminim2.flixcart.com/image/300/300/xif0q/mobile/x/v/z/-original-imah28xpzzwz4fwg.jpeg?q=90,4.4,No Price,https://flipkart.com/poco-c65-matte-black-128-gb/p/itme8d1e736a1e3f?pid=MOBGVVTXBXRRZEUK&lid=LSTMOBGVVTXBXRRZEUKZU2IO7&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_192&otracker=search&otracker1=search&fm=Search&iid=6fb80b95-e028-4a18-b45c-f9c8ee1eec74.MOBGVVTXBXRRZEUK.SEARCH&ppt=sp&ppn=sp&ssid=4tvi044vio0000001730665781493&qH=eb4af0bf07c16429
239,No Title,No Image,No Rating,No Price,https://flipkart.com/poco-c65-matte-black-128-gb/p/itme8d1e736a1e3f?pid=MOBGVVTXBXRRZEUK&lid=LSTMOBGVVTXBXRRZEUKZU2IO7&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_192&otracker=search&otracker1=search&fm=Search&iid=6fb80b95-e028-4a18-b45c-f9c8ee1eec74.MOBGVVTXBXRRZEUK.SEARCH&ppt=sp&ppn=sp&ssid=4tvi044vio0000001730665781493&qH=eb4af0bf07c16429
